"Keyword","Link","Tweet","Insecure","Reason","NumberCharacters","NumberCapitalChars","PercentCapitalChars","NumberExclamation"
"Update","https://t.co/MY730EDP4d","b'New #funding call opens TODAY! \n\nJoin us at 2pm (BST) to learn more about funding opportunities for research explor\xe2\x80\xa6 https://t.co/MY730EDP4d'",FALSE,.,156,15,9.61538461538461,1
"Update","https://t.co/k8T2JjCPdQ","b'At a time when the rise in oil prices creates unique opportunity for so many African countries to get their infrast\xe2\x80\xa6 https://t.co/k8T2JjCPdQ'",TRUE,"Potential Threat",154,7,4.54545454545455,0
"Update","https://t.co/e9Yz4eI5qd","b'@Zoom  any update on the new whiteboard feature? https://t.co/e9Yz4eI5qd'",FALSE,.,75,3,4,0
"Update","https://t.co/ABGU47SroR","b'Zoom link\n\nhttps://t.co/pNsaaca3NS\n\nMeeting ID: 651 5311 6254\nPassword: 475523 https://t.co/ABGU47SroR'",TRUE,"Potential Threat",110,14,12.7272727272727,0
"Update","https://t.co/AKRubX378q","b'@AymanMSNBC @MichaelSteele Update. Today\xe2\x80\x99s redistricting meeting started 2 HRS late after more Republican stall tac\xe2\x80\xa6 https://t.co/AKRubX378q'",FALSE,.,165,18,10.9090909090909,0
"Update","https://t.co/swInR7YFpc","b""Don't miss out! Learn the latest update on the ORGANO business with our Chairman, Mr. Paul Caldwell. Stay tuned eve\xe2\x80\xa6 https://t.co/swInR7YFpc""",FALSE,.,154,17,11.038961038961,1
"Update","https://t.co/jq39hck19l","b""Greetings!\n\nYou are invited to\xc2\xa0\nCBAC's monthly community update on the Reparations Conversation 101 hosted by Khale\xe2\x80\xa6 https://t.co/jq39hck19l""",FALSE,.,164,9,5.48780487804878,1
"Update","https://t.co/OdClLQgy6F","b'\xf0\x9f\x9a\xa8 UPDATE \n\nThe seminar date has changed. The talk ""Food for all: Agricultural transformation and international orga\xe2\x80\xa6 https://t.co/OdClLQgy6F'",FALSE,.,171,15,8.7719298245614,0
"Update","https://t.co/kctilR0WGS","b""Thanks to @SPRiGSussex for inviting us to offer an 'update' at this month's seminar. Please join us at 16.00 on the\xe2\x80\xa6 https://t.co/kctilR0WGS""",TRUE,"Potential Threat",154,11,7.14285714285714,0
"Update","https://t.co/HnqjW0aRGb","b'\xf0\x9f\x93\xa2VentureFest Bitesize\xf0\x9f\x93\xa2  \n\xf0\x9f\x93\x8cOnline \n\xf0\x9f\x93\x8631st March-14.30-15.30  \n\xf0\x9f\x94\x97 https://t.co/DijBieWA7h  \n\nWondering what support is\xe2\x80\xa6 https://t.co/HnqjW0aRGb'",TRUE,"Potential Threat",233,14,6.00858369098712,0
"Update","https://t.co/GGisLyunTT","b'Stephen M. R. Covey - Looking forward to your WEBINAR with SupplyChainBrain and Robert Bowman, Editor-in-Chief on F\xe2\x80\xa6 https://t.co/GGisLyunTT'",TRUE,"Potential Threat",154,25,16.2337662337662,0
"Update","https://t.co/oU9UBCymTX","b'Join us on March 29, 2022 for an update on the markets and economy. Hear from Thrivent Chief Investment Officer Dav\xe2\x80\xa6 https://t.co/oU9UBCymTX'",FALSE,.,154,14,9.09090909090909,0
"Update","https://t.co/P3mRo6NmDg","b'Join us on March 29, 2022 for an update on the markets and economy. Hear from Thrivent Chief Investment Officer Dav\xe2\x80\xa6 https://t.co/P3mRo6NmDg'",FALSE,.,154,12,7.79220779220779,0
"Update","https://t.co/aPSSsWasmA","b'Join us on Tues., March 29th at 11:30am CT for an update on the markets and economy. Hear from Thrivent Chief Inves\xe2\x80\xa6 https://t.co/aPSSsWasmA'",FALSE,.,154,14,9.09090909090909,0
"Update","https://t.co/KQFHlES1bZ","b'Future of Primary Assessment\nNational Zoom | 5pm |Tuesday 29 March\nOn this call the commission chairs will explore\xe2\x80\xa6 https://t.co/KQFHlES1bZ'",FALSE,.,155,15,9.67741935483871,0
"Update","https://t.co/cfJXClbcoy","b""Greetings!\n\nYou are invited to CBAC's monthly community update on the Reparations Conversation 101 hosted by Khalee\xe2\x80\xa6 https://t.co/cfJXClbcoy""",FALSE,.,156,12,7.69230769230769,1
"Update","https://t.co/gX6TGpU2FS","b'Forwarded from H.E. Madame Amb. Shanta Lana Hereford (https://t.co/8FN3mcg8E7):\nAre you registered for today\xe2\x80\x99s even\xe2\x80\xa6 https://t.co/gX6TGpU2FS'",TRUE,"Potential Threat",166,18,10.8433734939759,0
"Update","https://t.co/mefIpWg7K8","b'WEBINAR UPDATE- LINK TO ATTEND UPDATED!!\n\nPlease use this link below to Attend the webinar:\nhttps://t.co/obxHW8Trx9\xe2\x80\xa6 https://t.co/mefIpWg7K8'",TRUE,"Potential Threat",157,40,25.4777070063694,2
"Update","https://t.co/gdRy0ppsjc","b'3 hours to go until the TAF Community Update Call \xf0\x9f\x93\x9e \xf0\x9f\xa4\xa9 Loads of exciting developments will be announced so it\xe2\x80\x99s not\xe2\x80\xa6 https://t.co/gdRy0ppsjc'",FALSE,.,194,8,4.12371134020619,0
"Update","https://t.co/iDYYZfGqCE","b'Join us on Friday for our fully interactive HR workshop. This week the topic is Diversity and Inclusion - with a fo\xe2\x80\xa6 https://t.co/iDYYZfGqCE'",FALSE,.,154,14,9.09090909090909,0
"Update","https://t.co/zCbcpONK66","b'The Abundant Store is proud to invite you to an interactive and and engaging discussion on Skin Care Knowledge Seri\xe2\x80\xa6 https://t.co/zCbcpONK66'",TRUE,"Potential Threat",154,11,7.14285714285714,0
"Update","https://t.co/7a7noQEhNO","b'Our Annual Update conference on April 4-6 is just around the corner! Day 3 features a discussion of the campaigns a\xe2\x80\xa6 https://t.co/7a7noQEhNO'",FALSE,.,154,9,5.84415584415584,1
"Update","https://t.co/OwSU8rAZ3V","b'Please join this event if you are interested in supporting the rights of education for Afghan girls. \nDate: March 2\xe2\x80\xa6 https://t.co/OwSU8rAZ3V'",TRUE,"Potential Threat",155,10,6.45161290322581,0
"Download","https://t.co/hMydJTgluR","b'@HeldinEU Have you go the meeting details? Just go to zoom on whichever browser works and enter the ID and password\xe2\x80\xa6 https://t.co/hMydJTgluR'",FALSE,.,154,11,7.14285714285714,0
"Download","https://t.co/UFZexdOqZF","b'@curtiscrowbird @polyinnovator I\xe2\x80\x99ve tried multiple platforms over the years as a host &amp; as a guest- while riverside\xe2\x80\xa6 https://t.co/UFZexdOqZF'",FALSE,.,169,7,4.14201183431953,0
"Download","https://t.co/mkIUuMK8lT","b'You have until April 5 to sign up as a host to screen YOUTH V GOV as part of Faith Climate Action Week. Stream to y\xe2\x80\xa6 https://t.co/mkIUuMK8lT'",TRUE,"Phishing Scam",154,21,13.6363636363636,0
"Download","https://t.co/EOYJ9XJAjO","b'Download our newsletter Next lecture 4 April  Dr Fionnuala Walsh, Life can never be the same again\xe2\x80\x9d women\xe2\x80\x99s experie\xe2\x80\xa6 https://t.co/EOYJ9XJAjO'",FALSE,.,176,15,8.52272727272727,0
"Download","https://t.co/pIYDiLOInV","b'Tired of the same old filters and backgrounds for your virtual meetings? Liven things up with our 15 new FREE\xe2\x80\xa6 https://t.co/pIYDiLOInV'",TRUE,"Malicious Malware",148,13,8.78378378378378,0
"Download","https://t.co/NVMY1AcBLq","b'#EPSKeele22 is being held at Keele Hall, Keele University (number 12 on the map below) and online between 30th and\xe2\x80\xa6 https://t.co/NVMY1AcBLq'",FALSE,.,153,15,9.80392156862745,0
"Download","https://t.co/jx2H3SCDAN","b'QHIliins, designed by Carmelo Nazario for Reckoning https://t.co/SSTuOvggn8 my #scifi comicbook project. Download a\xe2\x80\xa6 https://t.co/jx2H3SCDAN'",TRUE,"Phishing Scam",154,17,11.038961038961,0
"Download","https://t.co/hkaxqySFxQ","b'But the energy y\xe2\x80\x99all use, download the picture, analyze it to see the scar, zoom, crop it and then repost. https://t.co/hkaxqySFxQ'",TRUE,"Malicious Malware",144,4,2.77777777777778,0
"Download","https://t.co/J9dyxENJUM","b'Would you like to get Free Bet9ja booking codes every hour on Zoom matches.\n\n100% sure 2 odds\xe2\x80\xa6 https://t.co/J9dyxENJUM'",TRUE,"Malicious Malware",134,10,7.46268656716418,0
"Download","https://t.co/U2RBcuho0D","b'Brutal Trooper design by Carmelo Nazario for Reckoning https://t.co/SSTuOvggn8 my scifi comicbook project with mode\xe2\x80\xa6 https://t.co/U2RBcuho0D'",TRUE,"Phishing Scam",154,13,8.44155844155844,0
"Download","https://t.co/C77H6nFUzC","b""Got that gut feeling?\n\n'Bottlebrush Ferments has a broad range of gut friendly products that are vegan, free from a\xe2\x80\xa6 https://t.co/C77H6nFUzC""",TRUE,"Malicious Malware",156,8,5.12820512820513,0
"Download","https://t.co/8GheaYwdfk","b'@_salt_doll this one is pretty easy, just get premiere pro, create some layers of texts, the text effects can be cr\xe2\x80\xa6 https://t.co/8GheaYwdfk'",FALSE,.,154,2,1.2987012987013,0
"Download","https://t.co/zV2i2eLmCn","b'Would you like to get Free Bet9ja booking codes every hour on Zoom matches.\n100% sure 2 odds\xe2\x80\xa6 https://t.co/zV2i2eLmCn'",TRUE,"Malicious Malware",132,7,5.3030303030303,0
"Download","https://t.co/b44YVE7qFl","b'Fresh off the press!\n\nThe latest issue of Business and Industry Today is here!\n\nFind out more on our website:\xe2\x80\xa6 https://t.co/b44YVE7qFl'",TRUE,"Malicious Malware",152,10,6.57894736842105,2
"Download","https://t.co/RS2FgRTErc","b'\xf0\x9f\x92\xbb National Public Hearing / Consultation: Policies, Standards and Guidelines for the Bachelor of Industrial Technol\xe2\x80\xa6 https://t.co/RS2FgRTErc'",FALSE,.,169,16,9.46745562130178,0
"Download","https://t.co/XVuBa00lYW","b'Here is my #Azure #Arc #mindmap with a list of interesting documents and videos. Download the SVG version (necessar\xe2\x80\xa6 https://t.co/XVuBa00lYW'",FALSE,.,154,12,7.79220779220779,0
"Download","https://t.co/PdKbi51t1u","b'The TDF Troop Pod designed by KrasherOx for Reckoning https://t.co/SSTuOvggn8 my #scifi comic book project with mod\xe2\x80\xa6 https://t.co/PdKbi51t1u'",FALSE,.,154,15,9.74025974025974,0
"Download","https://t.co/9CCCCmOYFF","b'Registration: https://t.co/fdORAB0U3E\n\n\xf0\x9f\x93\x84 Download full paper (open access): https://t.co/zu6cp1dCW7\n\n\xf0\x9f\x8c\x90 VISIT US:\xe2\x80\xa6 https://t.co/9CCCCmOYFF'",TRUE,"Malicious Malware",185,25,13.5135135135135,0
"Download","https://t.co/QWLNTh6SsH","b'\xf0\x9f\x93\xa2Happening Now\xf0\x9f\x93\xa2\n\nThe launch of ""\xf0\x9d\x90\x92\xf0\x9d\x90\xa8\xf0\x9d\x90\x9c\xf0\x9d\x90\xa2\xf0\x9d\x90\x9a\xf0\x9d\x90\xa5 \xf0\x9d\x90\x85\xf0\x9d\x90\xa8\xf0\x9d\x90\xa8\xf0\x9d\x90\xad\xf0\x9d\x90\xa9\xf0\x9d\x90\xab\xf0\x9d\x90\xa2\xf0\x9d\x90\xa7\xf0\x9d\x90\xad \xf0\x9d\x90\xa8\xf0\x9d\x90\x9f \xf0\x9d\x90\x8c\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\x9e\xf0\x9d\x90\xad\xf0\x9d\x90\x9a\xf0\x9d\x90\xab\xf0\x9d\x90\xb2 \xf0\x9d\x90\xa9\xf0\x9d\x90\xa8\xf0\x9d\x90\xa5\xf0\x9d\x90\xa2\xf0\x9d\x90\x9c\xf0\x9d\x90\xb2 \xf0\x9d\x90\xa2\xf0\x9d\x90\xa7 \xf0\x9d\x90\x8f\xf0\x9d\x90\x9a\xf0\x9d\x90\xa4\xf0\x9d\x90\xa2\xf0\x9d\x90\xac\xf0\x9d\x90\xad\xf0\x9d\x90\x9a\xf0\x9d\x90\xa7"" report is happening now at Univers\xe2\x80\xa6 https://t.co/QWLNTh6SsH'",TRUE,"Malicious Malware",801,11,1.37328339575531,0
"Download","https://t.co/oYqTWdCh9Z","b'This session will be conducted online through Zoom meeting.\n\nDownload ZOOM App:\nAndroid: https://t.co/x3MQXslZaY\niO\xe2\x80\xa6 https://t.co/oYqTWdCh9Z'",TRUE,"Malicious Malware",158,20,12.6582278481013,0
"Download","https://t.co/tPwlVFk8NN","b'@Adnanofficial01 abay janwar this is pti download the picture zoom it janwar why do u like ur leaders? chor daku pa\xe2\x80\xa6 https://t.co/tPwlVFk8NN'",FALSE,.,154,6,3.8961038961039,0
"Download","https://t.co/Sb1TPB9bMZ","b'QHIliin designed by Carmelo Nazario for Reckoning https://t.co/SSTuOvggn8 my scifi comicbook project. Download and\xe2\x80\xa6 https://t.co/Sb1TPB9bMZ'",TRUE,"Phishing Scam",153,17,11.1111111111111,0
"Download","https://t.co/eFpj6uzzGu","b""@trish_regan mom to download any other apps on my phone I'd have to delete locals.\n\nAnd the only apps I have on her\xe2\x80\xa6 https://t.co/eFpj6uzzGu""",FALSE,.,156,5,3.20512820512821,0
"Download","https://t.co/sFDSkJNtin","b'#JasonSegel pitched the idea for this #film on #Zoom call with #CharlieMcDowell two months into #Covid #quarantine\xe2\x80\xa6 https://t.co/sFDSkJNtin'",TRUE,"Malicious Malware",153,12,7.84313725490196,0
"Download","https://t.co/ZMIEqc3NNp","b'[UCheck Bot] #Zoom Client new version available: 5.10.1. https://t.co/ZMIEqc3NNp'",TRUE,"Malicious Malware",83,11,13.2530120481928,0
"Download","https://t.co/OQ1jx0oS29","b'Graduate and Professional Studies Student Appreciation Week is next week! \xf0\x9f\x8e\x89\nDownload virtual backgrounds &amp; graphics\xe2\x80\xa6 https://t.co/OQ1jx0oS29'",FALSE,.,174,10,5.74712643678161,1
"Download","https://t.co/NFmuHt2N9U","b""had to delete spotify from my phone to download zoom for the class im TA'ing https://t.co/NFmuHt2N9U""",FALSE,.,103,7,6.79611650485437,0
"Download","https://t.co/T43kKmW8W4","b'Google Earth Pro 7.3.4.8573 Free Download https://t.co/d5ltQxnSH7\n\nGoogle Earth combines satellite imagery, maps, a\xe2\x80\xa6 https://t.co/T43kKmW8W4'",TRUE,"Malicious Malware",156,14,8.97435897435897,0
"Download","https://t.co/tUAAx9hsI6","b'The QHIliin Medical Cruiser designed by KrasherOx for Reckoning https://t.co/SSTuOvggn8 my scifi #comicbook project\xe2\x80\xa6 https://t.co/tUAAx9hsI6'",TRUE,"Phishing Scam",154,17,11.038961038961,0
"Download","https://t.co/iOwY4xSqvb","b'you have to download the statement. But gosh, lots of people attended via zoom:\nDon Waddell, Tom Dundon; and on beh\xe2\x80\xa6 https://t.co/iOwY4xSqvb'",TRUE,"Malicious Malware",155,8,5.16129032258065,0
"Download","https://t.co/f5AzjmnLoB","b""Don't forget to register for TOMORROW'S Virtual Office Hours, taking place at 1pm ET. We'll be providing live demon\xe2\x80\xa6 https://t.co/f5AzjmnLoB""",TRUE,"Phishing Scam",154,19,12.3376623376623,0
"Download","https://t.co/gztzXMbI9s","b'#Sequim City Council meeting tonight at 6:00 pm.  Work session at 5:00 pm.  This is a hybrid meeting.  You can atte\xe2\x80\xa6 https://t.co/gztzXMbI9s'",FALSE,.,154,9,5.84415584415584,0
"Download","https://t.co/eEaadbojXb","b'Steampunk Hyperloop design by KrasherOx for Reckoning https://t.co/SSTuOvggn8 my scifi comic book project with mode\xe2\x80\xa6 https://t.co/eEaadbojXb'",TRUE,"Phishing Scam",154,11,7.14285714285714,0
"Download","https://t.co/doAygqRU2c","b'\xf0\x9f\x93\xa9Download the agenda: https://t.co/pk2rBi2Zpm\n\xf0\x9f\x8e\xa6 Watch live: https://t.co/MvNXOpdfF5\n\xf0\x9f\x8f\x9b Join in person: https://t.co/doAygqRU2c'",FALSE,.,175,13,7.42857142857143,0
"Download","https://t.co/trSrx9jTQ4","b'KemetChat is a community engagement platform, with zoom, whattsap capabilities built in. \nAll data is encrypted and\xe2\x80\xa6 https://t.co/trSrx9jTQ4'",TRUE,"Malicious Malware",155,6,3.87096774193548,0
"Download","https://t.co/dXl8mif1cr","b'Listen and Download - Today\xe2\x80\x99s Zoom Audio is Online https://t.co/dXl8mif1cr'",TRUE,"Malicious Malware",88,7,7.95454545454545,0
"Download","https://t.co/xqA7mVlkKf","b""\xf0\x9f\x93\xa3You can still register for tomorrow's webinar 3/29 | 12pm ET\nDC School Behavioral health system: insights, lessons\xe2\x80\xa6 https://t.co/xqA7mVlkKf""",TRUE,"Malicious Malware",170,10,5.88235294117647,0
"Download","https://t.co/OgvuAgwtjx","b'Did you know that you can record computer audio directly into @DescriptApp? That means YouTube, Netflix, Zoom, anyt\xe2\x80\xa6 https://t.co/OgvuAgwtjx'",FALSE,.,154,10,6.49350649350649,0
"Download","https://t.co/4K540kYCSS","b'Zoom 5.10.1 (4420) \xe2\x80\x93 Client for Meetings Free\n#AndroidApps #InternetTools #iOSApps #LinuxSoftware #macOSXSoftware\xe2\x80\xa6 https://t.co/4K540kYCSS'",TRUE,"Malicious Malware",164,22,13.4146341463415,0
"Download","https://t.co/7uFrl8aB8t","b'Have you signed up for this post #Match2022 download  session yet? Hang with other newly matched M4s from our Medic\xe2\x80\xa6 https://t.co/7uFrl8aB8t'",FALSE,.,154,7,4.54545454545455,0
"Download","https://t.co/b5GWPsXPGw","b'WFA members can zoom further than non-members and download two free maps per month; further maps will cost just \xc2\xa34\xe2\x80\xa6 https://t.co/b5GWPsXPGw'",FALSE,.,160,9,5.625,0
"Download","https://t.co/0TJCcZBl3o","b'Download the highest resolution photo ever taken of the sun and zoom in for a closer look.   https://t.co/SFBETjFVEe https://t.co/0TJCcZBl3o'",TRUE,"Malicious Malware",143,14,9.79020979020979,0
"Download","https://t.co/vusyjSuuoq","b'Indulge in the sweet treats of nature! \xf0\x9f\x8d\x87\n.\nDownload the app &amp; Place your instant order now!\n\xe2\x96\xaa\xef\xb8\x8f Android App :\xe2\x80\xa6 https://t.co/vusyjSuuoq'",TRUE,"Potential Threat",191,6,3.1413612565445,2
"Download","https://t.co/Ozw8VasPQ4","b'Impact Air Systems continues to experience phenomenal growth and interest in its production trim and matrix removal\xe2\x80\xa6 https://t.co/Ozw8VasPQ4'",TRUE,"Malicious Malware",154,7,4.54545454545455,0
"Download","https://t.co/n48ZVJl1xG","b'Here is my #Azure #Arc #mindmap with a list of interesting documents and videos. Download the SVG version (necessar\xe2\x80\xa6 https://t.co/n48ZVJl1xG'",FALSE,.,154,11,7.14285714285714,0
"Download","https://t.co/WbE7JPFwf1","b""Clive's Wines \xf0\x9f\x8d\xb7\n\n'Clive\xe2\x80\x99s Wines Ltd has been producing fruit wines of distinction for 10 years, using locally grown\xe2\x80\xa6 https://t.co/WbE7JPFwf1""",TRUE,"Malicious Malware",182,10,5.49450549450549,0
"Download","https://t.co/dAH85sMiV3","b""Britain's best bread saw\n\n'The @JonoKnife is a handcrafted bread saw, which has been expertly crafted to incorporat\xe2\x80\xa6 https://t.co/dAH85sMiV3""",TRUE,"Malicious Malware",156,8,5.12820512820513,0
"Download","https://t.co/WfrTPcBYKa","b""Contract Soft Furnishings Specialists\n\n'WL Interiors maintains an impressive 20 years of experience in supplying hi\xe2\x80\xa6 https://t.co/WfrTPcBYKa""",TRUE,"Malicious Malware",156,13,8.33333333333333,0
"Download","https://t.co/DSmQLEYiGo","b'Amazing Troopers, designed by Carmelo Nazario for Reckoning https://t.co/SSTuOvggn8 a scifi #comicbook project wher\xe2\x80\xa6 https://t.co/DSmQLEYiGo'",TRUE,"Phishing Scam",154,16,10.3896103896104,0
"Download","https://t.co/lzcpgVuN2D","b""@CelovskyDanny I don't use Zoom, I use Jitsi.\nYou don't have to download some spyware ridden app onto your device t\xe2\x80\xa6 https://t.co/lzcpgVuN2D""",TRUE,"Malicious Malware",155,10,6.45161290322581,0
"Download","https://t.co/0tjuTVnC6q","b'@Mark_J_ODonnell @Larchwood20 @PaytonMarina True. I have a digital subscription. You can zoom the images. Front pag\xe2\x80\xa6 https://t.co/0tjuTVnC6q'",FALSE,.,154,14,9.09090909090909,0
"Download","https://t.co/eEzX6aVmrE","b'Registration: https://t.co/fdORAB0U3E\n\n\xf0\x9f\x93\x84 Download full paper (open access): https://t.co/zu6cp1dCW7\n\n\xf0\x9f\x8c\x90 VISIT US:\xe2\x80\xa6 https://t.co/eEzX6aVmrE'",TRUE,"Malicious Malware",185,21,11.3513513513514,0
"Download","https://t.co/n1kTyWqtDA","b'#NFTCommunity #NFTs \n1st i design it , transform it symmetrically , zoom in , capture the magic , filter its color\xe2\x80\xa6 https://t.co/n1kTyWqtDA'",FALSE,.,154,11,7.14285714285714,0
"Download","https://t.co/tXhIeGT3vB","b'@HelenORahilly @RevenueIE Do you have access to her myaccount ? If so you can download from there. DM me if you wan\xe2\x80\xa6 https://t.co/tXhIeGT3vB'",FALSE,.,154,15,9.74025974025974,0
"Download","https://t.co/y4UzJ7yiGC","b'Let me guess. Your Zoom background hasn\xe2\x80\x99t changed in MONTHS! Don\xe2\x80\x99t worry. We\xe2\x80\x99ve got a great selection to shake thin\xe2\x80\xa6 https://t.co/y4UzJ7yiGC'",FALSE,.,187,15,8.02139037433155,1
"Download","https://t.co/7lznxrTEk8","b'@natelynch Anyone else also notice that something happened with zoom meetings that made them all an hour long? I re\xe2\x80\xa6 https://t.co/7lznxrTEk8'",FALSE,.,154,4,2.5974025974026,0
"Download","https://t.co/w9ZAeFqGuz","b'[\xf0\x9f\x9a\xa8IMPORTANT\xf0\x9f\x9a\xa8]\n\n\xf0\x9f\x93\x8dTips for those attending R2 #QUEENDOM2\n\n1. Reply to the email\n\xef\xbf\xbc2. Download Zoom\n3. Be on time\n\xef\xbf\xbc4. U\xe2\x80\xa6 https://t.co/w9ZAeFqGuz'",TRUE,"Potential Threat",228,28,12.280701754386,0
"Download","https://t.co/ac72cDzBPG","b'@BarbieJeepMom1 I would suggest a download from trail to follow path i got caught on bad part and pinstriped the he\xe2\x80\xa6 https://t.co/ac72cDzBPG'",FALSE,.,154,8,5.19480519480519,0
"Download","https://t.co/TRumwV3uUM","b'Now Playing on 234Radio, Cheque (@superboycheque) Ft. Wale (@Wale) x Davido (@Davido) - Zoom (Remix).\n\nListen live\xe2\x80\xa6 https://t.co/TRumwV3uUM'",FALSE,.,155,17,10.9677419354839,0
"Download","https://t.co/i0XuFQqMr0","b'@baddxjoke @brilliantbusi @Barca__pictures Download the app called Cap Cut and then put the image in the editor the\xe2\x80\xa6 https://t.co/i0XuFQqMr0'",TRUE,"Phishing Scam",154,8,5.19480519480519,0
"Download","https://t.co/IhZSCzmxYh","b'Inspired QHIliin design by Carmelo Nazario for Reckoning https://t.co/SSTuOvggn8 my scifi #comicbook project. Downl\xe2\x80\xa6 https://t.co/IhZSCzmxYh'",TRUE,"Phishing Scam",154,17,11.038961038961,0
"Download","https://t.co/Vx1y53xYQm","b'Code Blue Troopers designed by Carmelo Nazario for Reckoning https://t.co/SSTuOvggn8 my scifi comicbook project. Do\xe2\x80\xa6 https://t.co/Vx1y53xYQm'",TRUE,"Phishing Scam",154,14,9.09090909090909,0
"Download","https://t.co/vTKl4wChLW","b'fyi if you are trying to download zoom videos, then use firefox! just open the link in the browser, click shift and\xe2\x80\xa6 https://t.co/vTKl4wChLW'",FALSE,.,154,5,3.24675324675325,1
"Download","https://t.co/msXbfc5MkJ","b'\xf0\x9f\x91\x91Tips for UJUNG who will attend QD2 2nd Round Online Show:\n\n1\xe2\x83\xa3\xef\xb8\x8f Reply the winning email\n2\xe2\x83\xa3\xef\xb8\x8f Download Zoom\n3\xe2\x83\xa3\xef\xb8\x8f Atten\xe2\x80\xa6 https://t.co/msXbfc5MkJ'",FALSE,.,239,18,7.53138075313807,0
"Download","https://t.co/8liWMFXE4x","b'The QHIliin, a design by Carmelo Nazario for Reckoning https://t.co/SSTuOvggn8 my #scifi comic book project. Models\xe2\x80\xa6 https://t.co/8liWMFXE4x'",TRUE,"Phishing Scam",154,17,11.038961038961,0
"Download","https://t.co/QDvrlJNAbd","b'@Zoom Can we talk about your web client? 1/ thanks for making it; 2/ some of us have to (or prefer to) use it inste\xe2\x80\xa6 https://t.co/QDvrlJNAbd'",FALSE,.,154,7,4.54545454545455,0
"Download","https://t.co/rI4DyYOtC5","b'(2) Go to https://t.co/2MhjZdzHGg to download Zoom on whatever device you use that has the best internet connection\xe2\x80\xa6 https://t.co/rI4DyYOtC5'",FALSE,.,154,11,7.14285714285714,0
"Download","https://t.co/0W1UuRDGw2","b'(2) Go to https://t.co/Wi9niUYvrM to download Zoom on whatever device you use that has the best internet connection\xe2\x80\xa6 https://t.co/0W1UuRDGw2'",FALSE,.,154,11,7.14285714285714,0
"Download","https://t.co/pGedealuMt","b'@mewmewmew13 I\xe2\x80\x99m quite happy with Olympus. Bluebird with the EM-1.3 + 300/4. Download and zoom in. https://t.co/pGedealuMt'",FALSE,.,136,8,5.88235294117647,0
"Download","https://t.co/lhRYMEbAo8","b'\xe2\x96\xb6\xef\xb8\x8f Mobi Download Free \xe3\x80\x88 ZOOM MEETNGS: A Novice to Expert Visual Tutorial for Online Meetings, Effective Video Confe\xe2\x80\xa6 https://t.co/lhRYMEbAo8'",FALSE,.,187,29,15.5080213903743,0
"Download","https://t.co/wiIxZzd3Xe","b'zoom of random ufo video-1247-let the truth be known  \ndownload better copy: https://t.co/bXybhICmyp\n#UFO\n#UFOs\xe2\x80\xa6 https://t.co/wiIxZzd3Xe'",TRUE,"Malicious Malware",153,12,7.84313725490196,0
"Download","https://t.co/LOSTeBQ4vY","b'The TDF Troop Pod designed by KrasherOx for Reckoning https://t.co/SSTuOvggn8 my scifi comicbook project. You can a\xe2\x80\xa6 https://t.co/LOSTeBQ4vY'",TRUE,"Phishing Scam",154,21,13.6363636363636,0
"Download","https://t.co/i0rQkv3yY5","b'Download zoom Vikky said....right before the whole thing was hacked...she came she SARS she conquered what a Oswego\xe2\x80\xa6 https://t.co/i0rQkv3yY5'",FALSE,.,154,9,5.84415584415584,0
"Download","https://t.co/yCMXUXH3d6","b'Troop Transporter of TMIC as designed by KrasherOx for Reckoning https://t.co/SSTuOvggn8 my scifi #comicbook projec\xe2\x80\xa6 https://t.co/yCMXUXH3d6'",TRUE,"Phishing Scam",154,19,12.3376623376623,0
"Download","https://t.co/GvvrkriKc6","b""@TOzgokmen thanks for reminding me to research this\nI'm going to post a picture you might have to download it or zo\xe2\x80\xa6 https://t.co/GvvrkriKc6""",FALSE,.,155,5,3.2258064516129,0
"Download","https://t.co/F1pJ56xrq6","b'Now Playing on 234Radio, Cheque (@superboycheque) - Zoom.\n\nListen live on https://t.co/xo6W0s15UQ\n\nDownload 234Radi\xe2\x80\xa6 https://t.co/F1pJ56xrq6'",FALSE,.,158,13,8.22784810126582,0
"Download","https://t.co/qEFqtkkuls","b'@cryptotails @CaptainBagpipes @JudiciaIreview @ethingfrankly @thogge I find zoom to be the easiest if only using it\xe2\x80\xa6 https://t.co/qEFqtkkuls'",FALSE,.,154,7,4.54545454545455,0
"Download","https://t.co/m2NIeztsbK","b'You know #NDHW22 is coming when we start seeing more hints of #dhpurplepride.... Great prizes up for grabs in our P\xe2\x80\xa6 https://t.co/m2NIeztsbK'",TRUE,"Malicious Malware",154,10,6.49350649350649,0
"Download","https://t.co/IRlzndim5c","b'You can download your programme here https://t.co/Jf6yHjRSfs \n\n#Therapy4Peace  \n\nIf you want a zoom background the\xe2\x80\xa6 https://t.co/IRlzndim5c'",TRUE,"Malicious Malware",157,10,6.36942675159236,0
"Download","https://t.co/vDtyzSl1hj","b'https://t.co/M4R9SVWksA Zoom Unit - Tokyo Banana. From the new album, ZU3, available as free download or limited ed\xe2\x80\xa6 https://t.co/vDtyzSl1hj'",FALSE,.,154,15,9.74025974025974,0
"Download","https://t.co/CnR8D5ivLQ","b'This got way more attention than I thought it would, am mad I used a lower resolution image, so here\xe2\x80\x99s a slightly h\xe2\x80\xa6 https://t.co/CnR8D5ivLQ'",TRUE,"Malicious Malware",165,8,4.84848484848485,0
